class_id,name,grade_level_id,teacher_id,classroom_id,period_id,term_id,school_year_id,created_at,updated_at
2632,Study Hall Grade 3,3,22,1,50,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2633,Homeroom Grade 4,4,52,7,11,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2634,Homeroom Grade 4,4,52,7,11,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2635,Homeroom Grade 4,4,52,7,11,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2636,Homeroom Grade 4,4,52,7,11,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2637,Math Grade 4,4,52,7,22,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2638,Math Grade 4,4,52,7,22,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2639,Math Grade 4,4,52,7,22,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2640,Math Grade 4,4,52,7,22,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2641,Reading Grade 4,4,52,7,33,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2642,Reading Grade 4,4,52,7,33,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2643,Reading Grade 4,4,52,7,33,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2644,Reading Grade 4,4,52,7,33,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2645,Science Grade 4,4,52,7,44,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2646,Science Grade 4,4,52,7,44,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2647,Science Grade 4,4,52,7,44,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2648,Science Grade 4,4,52,7,44,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2649,Social Studies Grade 4,4,52,7,55,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2650,Social Studies Grade 4,4,52,7,55,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2651,Social Studies Grade 4,4,52,7,55,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2652,Social Studies Grade 4,4,52,7,55,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2653,Recess Grade 4,4,52,7,30,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2654,Recess Grade 4,4,52,7,30,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2655,Recess Grade 4,4,52,7,30,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2656,Recess Grade 4,4,52,7,30,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2657,Study Hall Grade 4,4,52,7,50,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2658,Study Hall Grade 4,4,52,7,50,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2659,Study Hall Grade 4,4,52,7,50,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2660,Study Hall Grade 4,4,52,7,50,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2661,Math Grade 5,5,15,9,7,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2662,Math Grade 5,5,15,9,7,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2663,Math Grade 5,5,15,9,7,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2664,Math Grade 5,5,15,9,7,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2665,ELA Grade 5,5,30,13,2,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2666,ELA Grade 5,5,30,13,2,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2667,ELA Grade 5,5,30,13,2,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2668,ELA Grade 5,5,30,13,2,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2669,Science Grade 5,5,30,9,3,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2670,Science Grade 5,5,30,9,3,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2671,Science Grade 5,5,30,9,3,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2672,Science Grade 5,5,30,9,3,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2673,Social Studies Grade 5,5,5,13,4,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2674,Social Studies Grade 5,5,5,13,4,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2675,Social Studies Grade 5,5,5,13,4,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2676,Social Studies Grade 5,5,5,13,4,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2677,Art Grade 5,5,5,9,5,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2678,Art Grade 5,5,5,9,5,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2679,Art Grade 5,5,5,9,5,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2680,Art Grade 5,5,5,9,5,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2681,PE Grade 5,5,5,13,6,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2682,PE Grade 5,5,5,13,6,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2683,PE Grade 5,5,5,13,6,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2684,PE Grade 5,5,5,13,6,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2685,Technology Grade 5,5,15,9,5,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2686,Technology Grade 5,5,15,9,5,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2687,Technology Grade 5,5,15,9,5,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2688,Technology Grade 5,5,15,9,5,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2689,Math Grade 6,6,15,13,2,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2690,Math Grade 6,6,15,13,2,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2691,Math Grade 6,6,15,13,2,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2692,Math Grade 6,6,15,13,2,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2693,ELA Grade 6,6,30,9,7,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2694,ELA Grade 6,6,30,9,7,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2695,ELA Grade 6,6,30,9,7,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2696,ELA Grade 6,6,30,9,7,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2697,Science Grade 6,6,17,13,2,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2698,Science Grade 6,6,17,13,2,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2699,Science Grade 6,6,17,13,2,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2700,Science Grade 6,6,17,13,2,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2701,Social Studies Grade 6,6,19,9,4,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2702,Social Studies Grade 6,6,19,9,4,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2703,Social Studies Grade 6,6,19,9,4,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2704,Social Studies Grade 6,6,19,9,4,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2705,Art Grade 6,6,5,13,7,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2706,Art Grade 6,6,5,13,7,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2707,Art Grade 6,6,5,13,7,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2708,Art Grade 6,6,5,13,7,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2709,PE Grade 6,6,15,9,6,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2710,PE Grade 6,6,15,9,6,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2711,PE Grade 6,6,15,9,6,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2712,PE Grade 6,6,15,9,6,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2713,Technology Grade 6,6,15,13,4,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2714,Technology Grade 6,6,15,13,4,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2715,Technology Grade 6,6,15,13,4,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2716,Technology Grade 6,6,15,13,4,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2717,Math Grade 7,7,19,9,1,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2718,Math Grade 7,7,19,9,1,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2719,Math Grade 7,7,19,9,1,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2720,Math Grade 7,7,19,9,1,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2721,ELA Grade 7,7,30,13,4,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2722,ELA Grade 7,7,30,13,4,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2723,ELA Grade 7,7,30,13,4,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2724,ELA Grade 7,7,30,13,4,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2725,Science Grade 7,7,17,9,4,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2726,Science Grade 7,7,17,9,4,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2727,Science Grade 7,7,17,9,4,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2728,Science Grade 7,7,17,9,4,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2729,Social Studies Grade 7,7,5,13,3,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2730,Social Studies Grade 7,7,5,13,3,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2731,Social Studies Grade 7,7,5,13,3,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2732,Social Studies Grade 7,7,5,13,3,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2733,Art Grade 7,7,17,9,5,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2734,Art Grade 7,7,17,9,5,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2735,Art Grade 7,7,17,9,5,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2736,Art Grade 7,7,17,9,5,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2737,PE Grade 7,7,17,13,6,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2738,PE Grade 7,7,17,13,6,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2739,PE Grade 7,7,17,13,6,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2740,PE Grade 7,7,17,13,6,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2741,Technology Grade 7,7,17,9,7,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2742,Technology Grade 7,7,17,9,7,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2743,Technology Grade 7,7,17,9,7,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2744,Technology Grade 7,7,17,9,7,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2745,Math Grade 8,8,20,13,1,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2746,Math Grade 8,8,20,13,1,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2747,Math Grade 8,8,20,13,1,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2748,Math Grade 8,8,20,13,1,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2749,ELA Grade 8,8,30,9,1,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2750,ELA Grade 8,8,30,9,1,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2751,ELA Grade 8,8,30,9,1,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2752,ELA Grade 8,8,30,9,1,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2753,Science Grade 8,8,19,13,3,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2754,Science Grade 8,8,19,13,3,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2755,Science Grade 8,8,19,13,3,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2756,Science Grade 8,8,19,13,3,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2757,Social Studies Grade 8,8,19,9,6,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2758,Social Studies Grade 8,8,19,9,6,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2759,Social Studies Grade 8,8,19,9,6,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2760,Social Studies Grade 8,8,19,9,6,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2761,Art Grade 8,8,20,13,5,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2762,Art Grade 8,8,20,13,5,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2763,Art Grade 8,8,20,13,5,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2764,Art Grade 8,8,20,13,5,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2765,PE Grade 8,8,25,9,6,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2766,PE Grade 8,8,25,9,6,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2767,PE Grade 8,8,25,9,6,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2768,PE Grade 8,8,25,9,6,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2769,Technology Grade 8,8,20,13,7,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2770,Technology Grade 8,8,20,13,7,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2771,Technology Grade 8,8,20,13,7,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2772,Technology Grade 8,8,20,13,7,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2773,Algebra I Grade 9,9,29,21,2,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2774,Algebra I Grade 9,9,29,21,2,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2775,Algebra I Grade 9,9,29,21,2,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2776,Algebra I Grade 9,9,29,21,2,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2777,Biology Grade 9,9,20,23,4,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2778,Biology Grade 9,9,20,23,4,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2779,Biology Grade 9,9,20,23,4,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2780,Biology Grade 9,9,20,23,4,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2781,English Grade 9,9,20,17,3,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2782,English Grade 9,9,20,17,3,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2783,English Grade 9,9,20,17,3,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2784,English Grade 9,9,20,17,3,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2785,Geography Grade 9,9,25,19,4,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2786,Geography Grade 9,9,25,19,4,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2787,Geography Grade 9,9,25,19,4,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2788,Geography Grade 9,9,25,19,4,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2789,PE Grade 9,9,25,22,5,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2790,PE Grade 9,9,25,22,5,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2791,PE Grade 9,9,25,22,5,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2792,PE Grade 9,9,25,22,5,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2793,Spanish I Grade 9,9,27,21,6,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2794,Spanish I Grade 9,9,27,21,6,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2795,Spanish I Grade 9,9,27,21,6,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2796,Spanish I Grade 9,9,27,21,6,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2797,Computer Science Grade 9,9,29,23,7,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2798,Computer Science Grade 9,9,29,23,7,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2799,Computer Science Grade 9,9,29,23,7,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2800,Computer Science Grade 9,9,29,23,7,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2801,Geometry Grade 10,10,27,17,1,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2802,Geometry Grade 10,10,27,17,1,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2803,Geometry Grade 10,10,27,17,1,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2804,Geometry Grade 10,10,27,17,1,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2805,Life Science Grade 10,10,19,19,2,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2806,Life Science Grade 10,10,19,19,2,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2807,Life Science Grade 10,10,19,19,2,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2808,Life Science Grade 10,10,19,19,2,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2809,American Literature Grade 10,10,25,22,3,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2810,American Literature Grade 10,10,25,22,3,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2811,American Literature Grade 10,10,25,22,3,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2812,American Literature Grade 10,10,25,22,3,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2813,Old World History Grade 10,10,27,21,4,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2814,Old World History Grade 10,10,27,21,4,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2815,Old World History Grade 10,10,27,21,4,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2816,Old World History Grade 10,10,27,21,4,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2817,PE Grade 10,10,27,23,5,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2818,PE Grade 10,10,27,23,5,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2819,PE Grade 10,10,27,23,5,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2820,PE Grade 10,10,27,23,5,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2821,Spanish II Grade 10,10,29,17,6,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2822,Spanish II Grade 10,10,29,17,6,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2823,Spanish II Grade 10,10,29,17,6,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2824,Spanish II Grade 10,10,29,17,6,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2825,Visual Arts Grade 10,10,29,19,5,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2826,Visual Arts Grade 10,10,29,19,5,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2827,Visual Arts Grade 10,10,29,19,5,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2828,Visual Arts Grade 10,10,29,19,5,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2829,Algebra II Grade 11,11,31,22,1,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2830,Algebra II Grade 11,11,31,22,1,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2831,Algebra II Grade 11,11,31,22,1,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2832,Algebra II Grade 11,11,31,22,1,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2833,Chemistry Grade 11,11,25,21,2,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2834,Chemistry Grade 11,11,25,21,2,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2835,Chemistry Grade 11,11,25,21,2,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2836,Chemistry Grade 11,11,25,21,2,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2837,English Lit. Grade 11,11,29,23,4,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2838,English Lit. Grade 11,11,29,23,4,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2839,English Lit. Grade 11,11,29,23,4,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2840,English Lit. Grade 11,11,29,23,4,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2841,New World History Grade 11,11,31,17,4,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2842,New World History Grade 11,11,31,17,4,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2843,New World History Grade 11,11,31,17,4,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2844,New World History Grade 11,11,31,17,4,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2845,PE Grade 11,11,27,19,3,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2846,PE Grade 11,11,27,19,3,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2847,PE Grade 11,11,27,19,3,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2848,PE Grade 11,11,27,19,3,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2849,Leadership Grade 11,11,31,22,6,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2850,Leadership Grade 11,11,31,22,6,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2851,Leadership Grade 11,11,31,22,6,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2852,Leadership Grade 11,11,31,22,6,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2853,Music Performance Grade 11,11,35,21,7,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2854,Music Performance Grade 11,11,35,21,7,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2855,Music Performance Grade 11,11,35,21,7,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2856,Music Performance Grade 11,11,35,21,7,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2857,Calculus Grade 12,12,35,23,1,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2858,Calculus Grade 12,12,35,23,1,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2859,Calculus Grade 12,12,35,23,1,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2860,Calculus Grade 12,12,35,23,1,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2861,Psychology Grade 12,12,31,17,2,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2862,Psychology Grade 12,12,31,17,2,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2863,Psychology Grade 12,12,31,17,2,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2864,Psychology Grade 12,12,31,17,2,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2865,World Lit. Grade 12,12,31,19,3,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2866,World Lit. Grade 12,12,31,19,3,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2867,World Lit. Grade 12,12,31,19,3,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2868,World Lit. Grade 12,12,31,19,3,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2869,Government/Economics Grade 12,12,35,22,4,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2870,Government/Economics Grade 12,12,35,22,4,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2871,Government/Economics Grade 12,12,35,22,4,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2872,Government/Economics Grade 12,12,35,22,4,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2873,PE Grade 12,12,35,21,3,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2874,PE Grade 12,12,35,21,2,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2875,PE Grade 12,12,35,21,2,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2876,PE Grade 12,12,35,21,2,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2877,Leadership Grade 9,9,35,23,6,29,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2878,Leadership Grade 9,9,35,23,6,30,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2879,Leadership Grade 9,9,35,23,6,31,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2880,Leadership Grade 9,9,35,23,2,32,8,2025-07-28 19:33:05,2025-07-28 19:33:05
2881,Homeroom Grade 0,0,1,4,11,33,9,2025-07-28 19:33:05,2025-07-28 19:33:05
2882,Homeroom Grade 0,0,1,4,11,34,9,2025-07-28 19:33:05,2025-07-28 19:33:05
2883,Homeroom Grade 0,0,1,4,11,35,9,2025-07-28 19:33:05,2025-07-28 19:33:05
2884,Homeroom Grade 0,0,1,4,11,36,9,2025-07-28 19:33:05,2025-07-28 19:33:05
2885,Math Grade 0,0,1,4,22,33,9,2025-07-28 19:33:05,2025-07-28 19:33:05
2886,Math Grade 0,0,1,4,22,34,9,2025-07-28 19:33:05,2025-07-28 19:33:05
2887,Math Grade 0,0,1,4,22,35,9,2025-07-28 19:33:05,2025-07-28 19:33:05
2888,Math Grade 0,0,1,4,22,36,9,2025-07-28 19:33:05,2025-07-28 19:33:05
2889,Reading Grade 0,0,1,4,33,33,9,2025-07-28 19:33:05,2025-07-28 19:33:05
2890,Reading Grade 0,0,1,4,33,34,9,2025-07-28 19:33:05,2025-07-28 19:33:05
2891,Reading Grade 0,0,1,4,33,35,9,2025-07-28 19:33:05,2025-07-28 19:33:05
2892,Reading Grade 0,0,1,4,33,36,9,2025-07-28 19:33:05,2025-07-28 19:33:05
2893,Science Grade 0,0,1,4,44,33,9,2025-07-28 19:33:05,2025-07-28 19:33:05
2894,Science Grade 0,0,1,4,44,34,9,2025-07-28 19:33:05,2025-07-28 19:33:05
2895,Science Grade 0,0,1,4,44,35,9,2025-07-28 19:33:05,2025-07-28 19:33:05
2896,Science Grade 0,0,1,4,44,36,9,2025-07-28 19:33:05,2025-07-28 19:33:05
2897,Social Studies Grade 0,0,1,4,55,33,9,2025-07-28 19:33:05,2025-07-28 19:33:05
2898,Social Studies Grade 0,0,1,4,55,34,9,2025-07-28 19:33:05,2025-07-28 19:33:05
2899,Social Studies Grade 0,0,1,4,55,35,9,2025-07-28 19:33:05,2025-07-28 19:33:05
2900,Social Studies Grade 0,0,1,4,55,36,9,2025-07-28 19:33:05,2025-07-28 19:33:05
2901,Recess Grade 0,0,1,4,30,33,9,2025-07-28 19:33:05,2025-07-28 19:33:05
2902,Recess Grade 0,0,1,4,30,34,9,2025-07-28 19:33:05,2025-07-28 19:33:05
2903,Recess Grade 0,0,1,4,30,35,9,2025-07-28 19:33:05,2025-07-28 19:33:05
2904,Recess Grade 0,0,1,4,30,36,9,2025-07-28 19:33:05,2025-07-28 19:33:05
2905,Nap Grade 0,0,1,4,40,33,9,2025-07-28 19:33:05,2025-07-28 19:33:05
2906,Nap Grade 0,0,1,4,40,34,9,2025-07-28 19:33:05,2025-07-28 19:33:05
2907,Nap Grade 0,0,1,4,40,35,9,2025-07-28 19:33:05,2025-07-28 19:33:05
2908,Nap Grade 0,0,1,4,40,36,9,2025-07-28 19:33:05,2025-07-28 19:33:05
