class_id,title,due_date,points_possible
206,Test: Chemistry Week 21,2016-05-26,100
206,Homework: Chemistry Week 22,2016-06-02,10
206,Test: Chemistry Week 22,2016-06-04,100
206,Test: Chemistry Week 23,2016-06-08,100
206,Homework: Chemistry Week 23,2016-06-11,10
206,Homework: Chemistry Week 24,2016-06-18,10
207,Homework: Chemistry Week 36,2015-09-05,10
207,Test: Chemistry Week 36,2015-09-02,100
207,Homework: Chemistry Week 37,2015-09-12,10
207,Homework: Chemistry Week 38,2015-09-16,10
207,Homework: Chemistry Week 38,2015-09-18,10
207,Homework: Chemistry Week 39,2015-09-26,10
207,Homework: Chemistry Week 39,2015-09-22,10
207,Quiz: Chemistry Week 40,2015-10-01,20
207,Homework: Chemistry Week 41,2015-10-06,10
207,Homework: Chemistry Week 42,2015-10-13,10
207,Test: Chemistry Week 42,2015-10-17,100
207,Quiz: Chemistry Week 43,2015-10-22,20
207,Homework: Chemistry Week 43,2015-10-20,10
207,Quiz: Chemistry Week 44,2015-10-28,20
207,Test: Chemistry Week 45,2015-11-06,100
207,Quiz: Chemistry Week 46,2015-11-11,20
207,Homework: Chemistry Week 46,2015-11-11,10
207,Quiz: Chemistry Week 47,2015-11-19,20
207,Test: Chemistry Week 47,2015-11-19,100
207,Test: Chemistry Week 48,2015-11-25,100
207,Quiz: Chemistry Week 48,2015-11-26,20
207,Quiz: Chemistry Week 49,2015-12-05,20
207,Homework: Chemistry Week 50,2015-12-10,10
207,Quiz: Chemistry Week 51,2015-12-15,20
207,Quiz: Chemistry Week 51,2015-12-17,20
207,Test: Chemistry Week 52,2015-12-23,100
207,Homework: Chemistry Week 52,2015-12-23,10
207,Test: Chemistry Week 53,2015-12-30,100
207,Homework: Chemistry Week 1,2016-01-07,10
207,Quiz: Chemistry Week 2,2016-01-16,20
207,Homework: Chemistry Week 2,2016-01-15,10
207,Quiz: Chemistry Week 3,2016-01-23,20
207,Homework: Chemistry Week 4,2016-01-27,10
207,Homework: Chemistry Week 5,2016-02-05,10
207,Homework: Chemistry Week 5,2016-02-06,10
207,Test: Chemistry Week 6,2016-02-11,100
207,Quiz: Chemistry Week 6,2016-02-11,20
207,Homework: Chemistry Week 7,2016-02-16,10
207,Homework: Chemistry Week 7,2016-02-20,10
207,Test: Chemistry Week 8,2016-02-27,100
207,Homework: Chemistry Week 9,2016-03-04,10
207,Homework: Chemistry Week 9,2016-03-03,10
207,Quiz: Chemistry Week 10,2016-03-10,20
207,Quiz: Chemistry Week 11,2016-03-16,20
207,Test: Chemistry Week 11,2016-03-15,100
207,Homework: Chemistry Week 12,2016-03-23,10
207,Homework: Chemistry Week 12,2016-03-24,10
207,Quiz: Chemistry Week 13,2016-03-29,20
207,Test: Chemistry Week 13,2016-04-01,100
207,Homework: Chemistry Week 14,2016-04-08,10
207,Homework: Chemistry Week 15,2016-04-12,10
207,Homework: Chemistry Week 15,2016-04-12,10
207,Test: Chemistry Week 16,2016-04-21,100
207,Quiz: Chemistry Week 16,2016-04-21,20
207,Homework: Chemistry Week 17,2016-04-26,10
207,Test: Chemistry Week 17,2016-04-27,100
207,Test: Chemistry Week 18,2016-05-06,100
207,Homework: Chemistry Week 18,2016-05-06,10
207,Test: Chemistry Week 19,2016-05-11,100
207,Homework: Chemistry Week 20,2016-05-18,10
207,Homework: Chemistry Week 20,2016-05-18,10
207,Homework: Chemistry Week 21,2016-05-26,10
207,Quiz: Chemistry Week 22,2016-06-02,20
207,Test: Chemistry Week 23,2016-06-10,100
207,Test: Chemistry Week 24,2016-06-18,100
208,Quiz: English Week 36,2015-09-03,20
208,Test: English Week 36,2015-09-03,100
208,Quiz: English Week 37,2015-09-10,20
208,Quiz: English Week 38,2015-09-19,20
208,Quiz: English Week 38,2015-09-19,20
208,Homework: English Week 39,2015-09-26,10
208,Test: English Week 40,2015-10-01,100
208,Quiz: English Week 40,2015-10-03,20
208,Homework: English Week 41,2015-10-08,10
208,Homework: English Week 42,2015-10-14,10
208,Homework: English Week 43,2015-10-24,10
208,Homework: English Week 44,2015-10-29,10
208,Homework: English Week 44,2015-10-28,10
208,Test: English Week 45,2015-11-06,100
208,Test: English Week 46,2015-11-10,100
208,Quiz: English Week 46,2015-11-14,20
208,Quiz: English Week 47,2015-11-21,20
208,Homework: English Week 48,2015-11-28,10
208,Homework: English Week 49,2015-12-03,10
208,Quiz: English Week 49,2015-12-03,20
208,Test: English Week 50,2015-12-08,100
208,Quiz: English Week 50,2015-12-09,20
208,Quiz: English Week 51,2015-12-17,20
208,Homework: English Week 52,2015-12-24,10
208,Homework: English Week 52,2015-12-25,10
208,Quiz: English Week 53,2016-01-02,20
208,Quiz: English Week 1,2016-01-05,20
208,Homework: English Week 1,2016-01-06,10
208,Quiz: English Week 2,2016-01-15,20
208,Quiz: English Week 2,2016-01-15,20
208,Test: English Week 3,2016-01-23,100
208,Quiz: English Week 3,2016-01-22,20
208,Homework: English Week 4,2016-01-26,10
208,Quiz: English Week 4,2016-01-29,20
208,Quiz: English Week 5,2016-02-05,20
208,Quiz: English Week 5,2016-02-02,20
208,Quiz: English Week 6,2016-02-10,20
208,Test: English Week 6,2016-02-10,100
208,Quiz: English Week 7,2016-02-19,20
208,Test: English Week 8,2016-02-26,100
208,Test: English Week 9,2016-03-04,100
208,Homework: English Week 9,2016-03-01,10
208,Homework: English Week 10,2016-03-12,10
208,Homework: English Week 10,2016-03-09,10
208,Test: English Week 11,2016-03-17,100
208,Homework: English Week 12,2016-03-22,10
208,Quiz: English Week 12,2016-03-22,20
208,Homework: English Week 13,2016-03-29,10
208,Quiz: English Week 13,2016-04-02,20
208,Homework: English Week 14,2016-04-09,10
208,Quiz: English Week 14,2016-04-08,20
208,Homework: English Week 15,2016-04-14,10
208,Quiz: English Week 15,2016-04-16,20
208,Homework: English Week 16,2016-04-20,10
208,Test: English Week 17,2016-04-30,100
208,Homework: English Week 18,2016-05-06,10
208,Quiz: English Week 19,2016-05-11,20
208,Quiz: English Week 19,2016-05-14,20
208,Test: English Week 20,2016-05-20,100
208,Quiz: English Week 20,2016-05-21,20
208,Test: English Week 21,2016-05-27,100
208,Quiz: English Week 21,2016-05-27,20
208,Quiz: English Week 22,2016-06-02,20
208,Quiz: English Week 22,2016-06-01,20
208,Quiz: English Week 23,2016-06-10,20
208,Quiz: English Week 23,2016-06-09,20
208,Homework: English Week 24,2016-06-18,10
209,Homework: English Week 36,2015-09-05,10
209,Test: English Week 36,2015-09-02,100
209,Homework: English Week 37,2015-09-12,10
209,Quiz: English Week 38,2015-09-17,20
209,Quiz: English Week 38,2015-09-16,20
209,Quiz: English Week 39,2015-09-26,20
209,Test: English Week 40,2015-10-02,100
209,Homework: English Week 40,2015-09-30,10
209,Homework: English Week 41,2015-10-08,10
209,Homework: English Week 41,2015-10-06,10
209,Homework: English Week 42,2015-10-17,10
209,Homework: English Week 42,2015-10-15,10
209,Quiz: English Week 43,2015-10-21,20
209,Homework: English Week 44,2015-10-29,10
209,Test: English Week 44,2015-10-29,100
209,Test: English Week 45,2015-11-06,100
209,Quiz: English Week 45,2015-11-05,20
209,Test: English Week 46,2015-11-11,100
209,Homework: English Week 47,2015-11-21,10
209,Homework: English Week 48,2015-11-24,10
209,Quiz: English Week 49,2015-12-03,20
209,Homework: English Week 49,2015-12-03,10
209,Homework: English Week 50,2015-12-11,10
209,Quiz: English Week 51,2015-12-15,20
209,Quiz: English Week 52,2015-12-25,20
209,Homework: English Week 52,2015-12-24,10
209,Test: English Week 53,2015-12-31,100
209,Test: English Week 53,2016-01-02,100
209,Quiz: English Week 1,2016-01-08,20
209,Test: English Week 2,2016-01-15,100
209,Homework: English Week 2,2016-01-12,10
209,Test: English Week 3,2016-01-20,100
209,Homework: English Week 3,2016-01-22,10
209,Quiz: English Week 4,2016-01-30,20
209,Test: English Week 4,2016-01-29,100
209,Test: English Week 5,2016-02-02,100
209,Homework: English Week 5,2016-02-02,10
209,Quiz: English Week 6,2016-02-11,20
209,Homework: English Week 7,2016-02-16,10
209,Test: English Week 7,2016-02-19,100
209,Homework: English Week 8,2016-02-27,10
209,Homework: English Week 9,2016-03-04,10
209,Test: English Week 9,2016-03-02,100
209,Quiz: English Week 10,2016-03-09,20
209,Quiz: English Week 11,2016-03-15,20
209,Quiz: English Week 12,2016-03-26,20
209,Homework: English Week 13,2016-03-31,10
209,Homework: English Week 14,2016-04-09,10
209,Homework: English Week 14,2016-04-09,10
209,Quiz: English Week 15,2016-04-15,20
209,Test: English Week 16,2016-04-20,100
209,Test: English Week 16,2016-04-23,100
209,Quiz: English Week 17,2016-04-27,20
209,Quiz: English Week 17,2016-04-28,20
209,Homework: English Week 18,2016-05-06,10
209,Homework: English Week 18,2016-05-04,10
209,Homework: English Week 19,2016-05-14,10
209,Quiz: English Week 20,2016-05-21,20
209,Homework: English Week 20,2016-05-21,10
209,Homework: English Week 21,2016-05-28,10
209,Test: English Week 22,2016-06-01,100
209,Quiz: English Week 23,2016-06-10,20
209,Homework: English Week 23,2016-06-07,10
209,Test: English Week 24,2016-06-16,100
210,Test: US History Week 36,2015-09-01,100
210,Homework: US History Week 36,2015-09-04,10
210,Homework: US History Week 37,2015-09-08,10
210,Homework: US History Week 37,2015-09-09,10
210,Test: US History Week 38,2015-09-16,100
210,Quiz: US History Week 39,2015-09-26,20
210,Homework: US History Week 39,2015-09-22,10
210,Test: US History Week 40,2015-10-03,100
210,Homework: US History Week 40,2015-09-30,10
210,Test: US History Week 41,2015-10-08,100
210,Test: US History Week 42,2015-10-15,100
210,Test: US History Week 43,2015-10-24,100
210,Test: US History Week 43,2015-10-23,100
210,Quiz: US History Week 44,2015-10-30,20
210,Quiz: US History Week 45,2015-11-07,20
210,Quiz: US History Week 45,2015-11-05,20
210,Homework: US History Week 46,2015-11-11,10
210,Quiz: US History Week 47,2015-11-18,20
210,Homework: US History Week 48,2015-11-24,10
210,Quiz: US History Week 49,2015-12-02,20
210,Quiz: US History Week 49,2015-12-04,20
210,Homework: US History Week 50,2015-12-10,10
210,Test: US History Week 51,2015-12-15,100
210,Homework: US History Week 52,2015-12-22,10
210,Homework: US History Week 53,2015-12-29,10
210,Homework: US History Week 53,2016-01-01,10
210,Quiz: US History Week 1,2016-01-07,20
210,Homework: US History Week 1,2016-01-09,10
210,Test: US History Week 2,2016-01-12,100
210,Homework: US History Week 3,2016-01-23,10
210,Quiz: US History Week 3,2016-01-22,20
210,Test: US History Week 4,2016-01-26,100
210,Test: US History Week 4,2016-01-30,100
210,Homework: US History Week 5,2016-02-04,10
210,Homework: US History Week 5,2016-02-06,10
210,Test: US History Week 6,2016-02-13,100
210,Test: US History Week 6,2016-02-11,100
210,Quiz: US History Week 7,2016-02-18,20
210,Quiz: US History Week 7,2016-02-20,20
210,Homework: US History Week 8,2016-02-26,10
210,Homework: US History Week 8,2016-02-27,10
210,Homework: US History Week 9,2016-03-02,10
210,Quiz: US History Week 10,2016-03-11,20
210,Quiz: US History Week 11,2016-03-17,20
210,Quiz: US History Week 11,2016-03-15,20
210,Test: US History Week 12,2016-03-23,100
210,Quiz: US History Week 13,2016-04-01,20
210,Homework: US History Week 14,2016-04-07,10
210,Homework: US History Week 14,2016-04-08,10
210,Test: US History Week 15,2016-04-15,100
210,Homework: US History Week 16,2016-04-23,10
210,Homework: US History Week 16,2016-04-23,10
210,Quiz: US History Week 17,2016-04-27,20
210,Homework: US History Week 17,2016-04-30,10
210,Homework: US History Week 18,2016-05-03,10
210,Test: US History Week 19,2016-05-12,100
210,Test: US History Week 19,2016-05-13,100
210,Test: US History Week 20,2016-05-21,100
210,Homework: US History Week 21,2016-05-28,10
210,Homework: US History Week 22,2016-05-31,10
210,Homework: US History Week 22,2016-06-04,10
210,Quiz: US History Week 23,2016-06-09,20
210,Test: US History Week 23,2016-06-11,100
210,Homework: US History Week 24,2016-06-16,10
211,Homework: US History Week 36,2015-09-04,10
211,Test: US History Week 36,2015-09-02,100
211,Test: US History Week 37,2015-09-12,100
211,Quiz: US History Week 37,2015-09-09,20
211,Quiz: US History Week 38,2015-09-16,20
211,Homework: US History Week 38,2015-09-19,10
211,Homework: US History Week 39,2015-09-25,10
211,Quiz: US History Week 40,2015-10-01,20
211,Quiz: US History Week 40,2015-09-30,20
211,Homework: US History Week 41,2015-10-07,10
211,Quiz: US History Week 41,2015-10-06,20
211,Test: US History Week 42,2015-10-16,100
211,Quiz: US History Week 43,2015-10-24,20
211,Homework: US History Week 44,2015-10-31,10
211,Quiz: US History Week 44,2015-10-27,20
211,Quiz: US History Week 45,2015-11-06,20
211,Test: US History Week 45,2015-11-03,100
211,Homework: US History Week 46,2015-11-12,10
211,Homework: US History Week 46,2015-11-10,10
211,Test: US History Week 47,2015-11-21,100
211,Quiz: US History Week 48,2015-11-27,20
211,Test: US History Week 48,2015-11-28,100
211,Quiz: US History Week 49,2015-12-04,20
211,Homework: US History Week 50,2015-12-09,10
211,Quiz: US History Week 51,2015-12-15,20
211,Homework: US History Week 51,2015-12-16,10
211,Homework: US History Week 52,2015-12-23,10
211,Homework: US History Week 52,2015-12-24,10
211,Homework: US History Week 53,2016-01-01,10
211,Homework: US History Week 53,2015-12-29,10
211,Test: US History Week 1,2016-01-06,100
211,Quiz: US History Week 2,2016-01-14,20
211,Test: US History Week 2,2016-01-12,100
211,Homework: US History Week 3,2016-01-19,10
211,Homework: US History Week 3,2016-01-19,10
211,Test: US History Week 4,2016-01-29,100
211,Homework: US History Week 4,2016-01-29,10
211,Homework: US History Week 5,2016-02-02,10
211,Quiz: US History Week 5,2016-02-04,20
211,Homework: US History Week 6,2016-02-10,10
211,Homework: US History Week 6,2016-02-11,10
211,Quiz: US History Week 7,2016-02-16,20
211,Homework: US History Week 7,2016-02-20,10
211,Test: US History Week 8,2016-02-27,100
211,Test: US History Week 8,2016-02-25,100
211,Quiz: US History Week 9,2016-03-03,20
211,Test: US History Week 10,2016-03-08,100
211,Homework: US History Week 10,2016-03-10,10
211,Quiz: US History Week 11,2016-03-19,20
211,Homework: US History Week 11,2016-03-16,10
211,Test: US History Week 12,2016-03-22,100
211,Test: US History Week 13,2016-04-02,100
211,Quiz: US History Week 14,2016-04-06,20
211,Homework: US History Week 14,2016-04-09,10
211,Quiz: US History Week 15,2016-04-16,20
211,Test: US History Week 16,2016-04-22,100
211,Test: US History Week 17,2016-04-30,100
211,Homework: US History Week 18,2016-05-03,10
211,Homework: US History Week 18,2016-05-04,10
211,Test: US History Week 19,2016-05-13,100
211,Quiz: US History Week 19,2016-05-11,20
211,Homework: US History Week 20,2016-05-20,10
211,Test: US History Week 20,2016-05-18,100
211,Homework: US History Week 21,2016-05-25,10
211,Test: US History Week 21,2016-05-24,100
211,Test: US History Week 22,2016-06-04,100
211,Quiz: US History Week 22,2016-06-03,20
211,Quiz: US History Week 23,2016-06-09,20
211,Quiz: US History Week 24,2016-06-15,20
212,Homework: Civics Week 36,2015-09-03,10
212,Quiz: Civics Week 36,2015-09-02,20
212,Test: Civics Week 37,2015-09-12,100
212,Homework: Civics Week 38,2015-09-19,10
212,Quiz: Civics Week 38,2015-09-18,20
212,Quiz: Civics Week 39,2015-09-22,20
212,Homework: Civics Week 39,2015-09-24,10
212,Homework: Civics Week 40,2015-10-01,10
212,Test: Civics Week 41,2015-10-06,100
212,Test: Civics Week 41,2015-10-08,100
212,Quiz: Civics Week 42,2015-10-17,20
212,Quiz: Civics Week 42,2015-10-17,20
212,Homework: Civics Week 43,2015-10-21,10
212,Test: Civics Week 44,2015-10-31,100
212,Homework: Civics Week 45,2015-11-03,10
212,Homework: Civics Week 45,2015-11-04,10
212,Quiz: Civics Week 46,2015-11-14,20
212,Quiz: Civics Week 46,2015-11-12,20
212,Quiz: Civics Week 47,2015-11-17,20
212,Quiz: Civics Week 47,2015-11-20,20
212,Quiz: Civics Week 48,2015-11-26,20
212,Test: Civics Week 49,2015-12-05,100
212,Quiz: Civics Week 49,2015-12-03,20
212,Homework: Civics Week 50,2015-12-09,10
212,Homework: Civics Week 50,2015-12-08,10
212,Test: Civics Week 51,2015-12-18,100
212,Quiz: Civics Week 51,2015-12-18,20
212,Homework: Civics Week 52,2015-12-22,10
212,Homework: Civics Week 53,2016-01-02,10
212,Test: Civics Week 1,2016-01-06,100
212,Test: Civics Week 1,2016-01-05,100
212,Homework: Civics Week 2,2016-01-14,10
212,Quiz: Civics Week 2,2016-01-12,20
212,Quiz: Civics Week 3,2016-01-23,20
212,Homework: Civics Week 3,2016-01-20,10
212,Homework: Civics Week 4,2016-01-28,10
212,Test: Civics Week 5,2016-02-04,100
212,Test: Civics Week 5,2016-02-02,100
212,Homework: Civics Week 6,2016-02-11,10
212,Test: Civics Week 7,2016-02-19,100
212,Test: Civics Week 7,2016-02-20,100
212,Quiz: Civics Week 8,2016-02-27,20
212,Quiz: Civics Week 9,2016-03-03,20
212,Test: Civics Week 9,2016-03-03,100
212,Test: Civics Week 10,2016-03-09,100
212,Test: Civics Week 10,2016-03-11,100
212,Quiz: Civics Week 11,2016-03-16,20
212,Test: Civics Week 12,2016-03-22,100
212,Test: Civics Week 13,2016-04-01,100
212,Homework: Civics Week 14,2016-04-07,10
212,Test: Civics Week 15,2016-04-12,100
212,Homework: Civics Week 15,2016-04-14,10
212,Test: Civics Week 16,2016-04-23,100
212,Test: Civics Week 17,2016-04-27,100
212,Homework: Civics Week 18,2016-05-06,10
212,Test: Civics Week 18,2016-05-04,100
212,Quiz: Civics Week 19,2016-05-11,20
212,Test: Civics Week 19,2016-05-12,100
212,Homework: Civics Week 20,2016-05-19,10
212,Homework: Civics Week 20,2016-05-20,10
212,Homework: Civics Week 21,2016-05-27,10
212,Quiz: Civics Week 21,2016-05-28,20
212,Test: Civics Week 22,2016-06-01,100
212,Quiz: Civics Week 22,2016-06-04,20
212,Test: Civics Week 23,2016-06-08,100
212,Homework: Civics Week 24,2016-06-14,10
212,Test: Civics Week 24,2016-06-16,100
213,Test: Civics Week 36,2015-09-03,100
213,Homework: Civics Week 37,2015-09-09,10
213,Homework: Civics Week 38,2015-09-19,10
213,Quiz: Civics Week 38,2015-09-16,20
213,Homework: Civics Week 39,2015-09-25,10
213,Test: Civics Week 39,2015-09-23,100
213,Test: Civics Week 40,2015-09-29,100
213,Test: Civics Week 40,2015-10-02,100
213,Quiz: Civics Week 41,2015-10-10,20
213,Test: Civics Week 42,2015-10-17,100
213,Homework: Civics Week 42,2015-10-16,10
213,Quiz: Civics Week 43,2015-10-21,20
213,Quiz: Civics Week 43,2015-10-23,20
213,Homework: Civics Week 44,2015-10-30,10
213,Quiz: Civics Week 45,2015-11-07,20
213,Quiz: Civics Week 46,2015-11-11,20
213,Quiz: Civics Week 47,2015-11-18,20
213,Homework: Civics Week 47,2015-11-17,10
213,Quiz: Civics Week 48,2015-11-25,20
213,Test: Civics Week 49,2015-12-03,100
213,Test: Civics Week 50,2015-12-10,100
213,Quiz: Civics Week 51,2015-12-16,20
213,Test: Civics Week 51,2015-12-18,100
213,Test: Civics Week 52,2015-12-24,100
213,Homework: Civics Week 53,2016-01-02,10
213,Quiz: Civics Week 53,2015-12-29,20
213,Test: Civics Week 1,2016-01-09,100
213,Homework: Civics Week 1,2016-01-07,10
213,Test: Civics Week 2,2016-01-16,100
213,Homework: Civics Week 2,2016-01-13,10
213,Test: Civics Week 3,2016-01-23,100
213,Quiz: Civics Week 3,2016-01-20,20
213,Quiz: Civics Week 4,2016-01-29,20
213,Test: Civics Week 4,2016-01-26,100
213,Quiz: Civics Week 5,2016-02-03,20
213,Quiz: Civics Week 5,2016-02-02,20
213,Test: Civics Week 6,2016-02-12,100
213,Test: Civics Week 7,2016-02-17,100
213,Quiz: Civics Week 8,2016-02-25,20
213,Test: Civics Week 9,2016-03-01,100
213,Homework: Civics Week 10,2016-03-08,10
213,Quiz: Civics Week 11,2016-03-17,20
213,Quiz: Civics Week 12,2016-03-24,20
213,Quiz: Civics Week 12,2016-03-26,20
213,Test: Civics Week 13,2016-03-30,100
213,Quiz: Civics Week 14,2016-04-06,20
213,Test: Civics Week 14,2016-04-07,100
213,Test: Civics Week 15,2016-04-13,100
213,Quiz: Civics Week 15,2016-04-12,20
213,Homework: Civics Week 16,2016-04-22,10
213,Homework: Civics Week 17,2016-04-26,10
213,Homework: Civics Week 17,2016-04-28,10
213,Quiz: Civics Week 18,2016-05-06,20
213,Homework: Civics Week 18,2016-05-04,10
213,Quiz: Civics Week 19,2016-05-10,20
213,Quiz: Civics Week 20,2016-05-19,20
213,Homework: Civics Week 21,2016-05-24,10
213,Quiz: Civics Week 21,2016-05-26,20
213,Homework: Civics Week 22,2016-06-03,10
213,Test: Civics Week 22,2016-06-03,100
213,Homework: Civics Week 23,2016-06-09,10
213,Test: Civics Week 24,2016-06-16,100
214,Quiz: Health Week 36,2015-09-03,20
214,Homework: Health Week 37,2015-09-10,10
214,Test: Health Week 37,2015-09-12,100
214,Test: Health Week 38,2015-09-18,100
214,Quiz: Health Week 38,2015-09-16,20
214,Test: Health Week 39,2015-09-22,100
214,Test: Health Week 40,2015-10-01,100
214,Homework: Health Week 41,2015-10-10,10
214,Homework: Health Week 42,2015-10-17,10
214,Test: Health Week 43,2015-10-23,100
214,Test: Health Week 44,2015-10-27,100
214,Test: Health Week 45,2015-11-05,100
214,Quiz: Health Week 45,2015-11-05,20
214,Quiz: Health Week 46,2015-11-12,20
214,Quiz: Health Week 46,2015-11-11,20
214,Homework: Health Week 47,2015-11-20,10
214,Quiz: Health Week 48,2015-11-26,20
214,Homework: Health Week 49,2015-12-01,10
214,Test: Health Week 49,2015-12-01,100
214,Quiz: Health Week 50,2015-12-11,20
214,Quiz: Health Week 50,2015-12-11,20
214,Homework: Health Week 51,2015-12-15,10
214,Test: Health Week 52,2015-12-22,100
214,Quiz: Health Week 52,2015-12-23,20
214,Homework: Health Week 53,2016-01-02,10
214,Quiz: Health Week 1,2016-01-07,20
214,Test: Health Week 1,2016-01-09,100
214,Quiz: Health Week 2,2016-01-13,20
214,Test: Health Week 3,2016-01-19,100
214,Test: Health Week 4,2016-01-29,100
214,Test: Health Week 5,2016-02-02,100
214,Test: Health Week 6,2016-02-10,100
214,Test: Health Week 7,2016-02-18,100
214,Homework: Health Week 8,2016-02-26,10
214,Homework: Health Week 9,2016-03-02,10
214,Test: Health Week 9,2016-03-05,100
214,Homework: Health Week 10,2016-03-09,10
214,Quiz: Health Week 10,2016-03-09,20
214,Test: Health Week 11,2016-03-15,100
214,Test: Health Week 11,2016-03-18,100
214,Test: Health Week 12,2016-03-23,100
214,Test: Health Week 12,2016-03-24,100
214,Test: Health Week 13,2016-03-30,100
214,Test: Health Week 14,2016-04-05,100
214,Homework: Health Week 15,2016-04-16,10
214,Quiz: Health Week 16,2016-04-20,20
214,Test: Health Week 17,2016-04-30,100
214,Quiz: Health Week 17,2016-04-30,20
214,Test: Health Week 18,2016-05-06,100
214,Quiz: Health Week 18,2016-05-03,20
214,Homework: Health Week 19,2016-05-11,10
214,Test: Health Week 19,2016-05-11,100
214,Test: Health Week 20,2016-05-19,100
214,Quiz: Health Week 20,2016-05-17,20
214,Quiz: Health Week 21,2016-05-25,20
214,Test: Health Week 22,2016-06-04,100
214,Quiz: Health Week 23,2016-06-07,20
214,Quiz: Health Week 24,2016-06-15,20
215,Test: Health Week 36,2015-09-01,100
215,Homework: Health Week 36,2015-09-04,10
215,Test: Health Week 37,2015-09-10,100
215,Quiz: Health Week 37,2015-09-09,20
215,Homework: Health Week 38,2015-09-17,10
215,Homework: Health Week 39,2015-09-26,10
215,Homework: Health Week 39,2015-09-23,10
215,Quiz: Health Week 40,2015-10-01,20
215,Quiz: Health Week 40,2015-09-29,20
215,Homework: Health Week 41,2015-10-06,10
215,Quiz: Health Week 42,2015-10-15,20
215,Homework: Health Week 42,2015-10-14,10
215,Test: Health Week 43,2015-10-23,100
215,Homework: Health Week 44,2015-10-28,10
215,Homework: Health Week 44,2015-10-29,10
215,Test: Health Week 45,2015-11-03,100
215,Test: Health Week 46,2015-11-12,100
215,Homework: Health Week 47,2015-11-18,10
215,Quiz: Health Week 48,2015-11-25,20
215,Test: Health Week 48,2015-11-24,100
215,Test: Health Week 49,2015-12-02,100
215,Quiz: Health Week 49,2015-12-03,20
215,Test: Health Week 50,2015-12-08,100
215,Homework: Health Week 50,2015-12-09,10
215,Homework: Health Week 51,2015-12-16,10
215,Test: Health Week 51,2015-12-15,100
215,Test: Health Week 52,2015-12-24,100
215,Test: Health Week 53,2015-12-29,100
215,Quiz: Health Week 1,2016-01-09,20
215,Homework: Health Week 1,2016-01-07,10
215,Test: Health Week 2,2016-01-12,100
215,Test: Health Week 3,2016-01-19,100
215,Homework: Health Week 4,2016-01-27,10
215,Homework: Health Week 5,2016-02-03,10
215,Test: Health Week 6,2016-02-09,100
215,Test: Health Week 6,2016-02-10,100
215,Homework: Health Week 7,2016-02-16,10
215,Homework: Health Week 7,2016-02-20,10
215,Homework: Health Week 8,2016-02-27,10
215,Test: Health Week 8,2016-02-26,100
215,Homework: Health Week 9,2016-03-01,10
215,Homework: Health Week 10,2016-03-08,10
215,Test: Health Week 11,2016-03-15,100
215,Quiz: Health Week 11,2016-03-17,20
215,Homework: Health Week 12,2016-03-24,10
215,Homework: Health Week 12,2016-03-23,10
215,Quiz: Health Week 13,2016-04-02,20
215,Homework: Health Week 14,2016-04-07,10
215,Test: Health Week 14,2016-04-07,100
215,Test: Health Week 15,2016-04-13,100
215,Quiz: Health Week 16,2016-04-22,20
215,Test: Health Week 16,2016-04-23,100
215,Homework: Health Week 17,2016-04-30,10
215,Test: Health Week 18,2016-05-05,100
215,Test: Health Week 19,2016-05-10,100
215,Quiz: Health Week 20,2016-05-20,20
215,Test: Health Week 21,2016-05-28,100
215,Homework: Health Week 22,2016-05-31,10
215,Quiz: Health Week 23,2016-06-10,20
215,Test: Health Week 23,2016-06-10,100
215,Test: Health Week 24,2016-06-14,100
215,Quiz: Health Week 24,2016-06-15,20
216,Homework: Spanish Week 36,2015-09-05,10
216,Test: Spanish Week 36,2015-09-01,100
216,Quiz: Spanish Week 37,2015-09-09,20
216,Homework: Spanish Week 37,2015-09-11,10
216,Quiz: Spanish Week 38,2015-09-18,20
216,Quiz: Spanish Week 39,2015-09-23,20
216,Test: Spanish Week 39,2015-09-24,100
216,Homework: Spanish Week 40,2015-09-30,10
216,Quiz: Spanish Week 41,2015-10-07,20
216,Test: Spanish Week 41,2015-10-07,100
216,Quiz: Spanish Week 42,2015-10-16,20
216,Homework: Spanish Week 43,2015-10-22,10
216,Test: Spanish Week 43,2015-10-24,100
216,Homework: Spanish Week 44,2015-10-27,10
216,Test: Spanish Week 44,2015-10-27,100
216,Test: Spanish Week 45,2015-11-06,100
216,Quiz: Spanish Week 46,2015-11-12,20
216,Homework: Spanish Week 46,2015-11-13,10
216,Test: Spanish Week 47,2015-11-19,100
216,Quiz: Spanish Week 48,2015-11-25,20
216,Quiz: Spanish Week 48,2015-11-27,20
216,Quiz: Spanish Week 49,2015-12-02,20
216,Homework: Spanish Week 49,2015-12-01,10
216,Quiz: Spanish Week 50,2015-12-12,20
216,Homework: Spanish Week 51,2015-12-19,10
216,Test: Spanish Week 52,2015-12-22,100
216,Homework: Spanish Week 52,2015-12-23,10
216,Quiz: Spanish Week 53,2015-12-30,20
216,Quiz: Spanish Week 53,2016-01-02,20
216,Test: Spanish Week 1,2016-01-08,100
216,Quiz: Spanish Week 1,2016-01-06,20
216,Quiz: Spanish Week 2,2016-01-13,20
216,Test: Spanish Week 3,2016-01-23,100
216,Homework: Spanish Week 4,2016-01-30,10
216,Test: Spanish Week 5,2016-02-03,100
216,Quiz: Spanish Week 5,2016-02-04,20
216,Test: Spanish Week 6,2016-02-09,100
216,Test: Spanish Week 7,2016-02-16,100
